0.0000,2.3900,-0.1000
1.0000,2.3900,-0.1000
2.0000,2.3900,-0.0600
3.0000,2.3600,-0.1000
4.0000,2.2600,-0.0300
5.0000,2.1600,0.1400
6.0000,2.1600,0.5300
7.0000,2.1900,0.7000
8.0000,2.1600,0.7700
9.0000,2.1600,0.7700
10.0000,2.1600,0.2700
11.0000,2.2600,-0.1300
12.0000,2.2900,-0.2600
13.0000,2.2300,-0.2300
14.0000,2.2300,-0.2000
15.0000,2.1900,-0.2000
16.0000,2.1900,-0.2000
17.0000,2.1600,-0.2000
18.0000,2.1600,-0.2000
19.0000,2.1600,-0.2000
20.0000,2.1300,-0.2300
21.0000,2.1300,-0.2000
22.0000,2.0900,-0.2000
23.0000,2.0900,-0.2000
24.0000,2.0900,-0.2000
25.0000,2.0600,-0.2300
26.0000,2.0600,-0.2300
27.0000,2.0600,-0.2300
28.0000,2.0600,-0.2300
29.0000,1.9600,-0.2000
30.0000,1.9300,0.3700
31.0000,1.9300,0.5700
32.0000,1.9000,0.7000
33.0000,1.9000,1.0000
34.0000,1.9000,1.2300
35.0000,1.9000,1.8600
36.0000,2.5600,49.1800
37.0000,3.2200,52.1600
38.0000,3.0800,57.8000
39.0000,2.9200,60.1800
40.0000,2.7500,58.5600
41.0000,2.6600,58.6300
42.0000,2.5900,60.7800
43.0000,2.5200,62.5700
44.0000,2.4600,61.4800
45.0000,2.4200,62.1700
46.0000,2.4200,62.6700
47.0000,2.4600,64.6200
48.0000,2.3900,66.3100
49.0000,2.4200,65.6500
50.0000,2.4200,66.7800
51.0000,2.5200,66.9100
52.0000,2.5600,66.0200
53.0000,2.4600,65.6200
54.0000,2.3600,66.4500
55.0000,2.2900,65.1200
56.0000,2.2300,64.0900
57.0000,2.1600,63.7000
58.0000,2.1300,63.5000
59.0000,2.1300,64.3600
60.0000,2.1300,64.7600
61.0000,2.0900,64.4900
62.0000,2.0900,64.5600
63.0000,2.0900,64.6600
64.0000,2.0900,65.5800
65.0000,2.0900,66.1800
66.0000,2.0600,65.7500
67.0000,2.0600,64.6200
68.0000,2.0600,65.0500
69.0000,2.0600,64.7900
70.0000,2.0900,65.1900
71.0000,2.1300,66.0200
72.0000,2.1300,65.6200
73.0000,2.1300,65.2200
74.0000,2.1600,65.1500
75.0000,2.1900,64.7900
76.0000,2.2300,64.9200
77.0000,2.1900,65.0900
78.0000,2.3200,65.3200
79.0000,2.4200,65.2900
80.0000,2.4900,65.9800
81.0000,2.5600,65.8500
82.0000,2.6200,65.6500
83.0000,2.7200,65.1200
84.0000,2.8200,65.1200
85.0000,2.8900,65.3500
86.0000,2.9900,66.0200
87.0000,3.1200,66.5800
88.0000,3.2200,66.5100
89.0000,3.3200,65.8800
90.0000,3.4500,65.8800
91.0000,3.5800,65.5500
92.0000,3.6800,65.3200
93.0000,3.8100,65.6800
94.0000,3.9800,66.3100
95.0000,4.1100,66.6500
96.0000,4.2400,66.8100
97.0000,4.3700,66.2800
98.0000,4.5400,66.2800
99.0000,4.7000,66.5800
100.0000,4.8700,66.5500
101.0000,5.0300,66.5500
102.0000,5.2000,66.1800
103.0000,5.4000,66.4100
104.0000,5.5600,67.4100
105.0000,5.7600,67.1800
106.0000,5.9600,66.9800
107.0000,6.1600,66.6100
108.0000,6.3600,66.6800
109.0000,6.5500,66.5800
110.0000,6.7500,66.3800
111.0000,6.9800,66.4500
112.0000,7.1800,67.1100
113.0000,7.4100,67.2100
114.0000,7.6400,67.6400
115.0000,7.8400,67.9000
116.0000,8.0400,67.4700
117.0000,8.2400,67.1100
118.0000,8.4700,67.0800
119.0000,8.7000,67.1800
120.0000,8.9300,67.9400
121.0000,9.2000,68.3700
122.0000,9.4000,68.1400
123.0000,9.5900,68.2700
124.0000,9.8300,68.2400
125.0000,10.1200,68.0400
126.0000,10.3900,68.3400
127.0000,10.6500,68.3000
128.0000,10.8800,68.3400
129.0000,11.1800,68.6700
130.0000,11.4100,68.7000
131.0000,11.6400,68.6700
132.0000,11.8700,68.5300
133.0000,12.1400,68.4000
134.0000,12.3700,68.5300
135.0000,12.6300,68.3400
136.0000,12.9000,68.4700
137.0000,13.1300,68.4000
138.0000,13.3900,68.3000
139.0000,13.6200,67.8400
140.0000,13.8900,67.7100
141.0000,14.1500,67.7100
142.0000,14.3800,67.6700
143.0000,14.6800,68.2400
144.0000,14.9500,68.7000
145.0000,15.2400,68.9700
146.0000,15.5100,68.9000
147.0000,15.7400,69.0000
148.0000,16.0000,69.3600
149.0000,16.2700,69.1300
150.0000,16.5000,68.5300
151.0000,16.7600,68.2400
152.0000,16.9900,68.0000
153.0000,17.2600,67.8400
154.0000,17.4900,67.8400
155.0000,17.7900,68.3400
156.0000,18.0900,68.9000
157.0000,18.3500,68.8700
158.0000,18.5800,68.7300
159.0000,18.8500,68.7000
160.0000,19.1100,68.9700
161.0000,19.3100,68.9300
162.0000,19.6000,69.0600
163.0000,19.9000,69.3600
164.0000,20.1300,69.3600
165.0000,20.4000,69.1300
166.0000,20.6300,68.7300
167.0000,20.8900,68.2700
168.0000,21.0300,68.1000
169.0000,21.2900,67.8700
170.0000,21.5900,68.2400
171.0000,21.8500,68.3700
172.0000,22.1200,68.2400
173.0000,22.3500,68.1700
174.0000,22.6400,68.0400
175.0000,22.8800,67.9400
176.0000,23.2100,68.2700
177.0000,23.8000,68.7000
178.0000,24.0000,68.6000
179.0000,24.2300,68.5300
180.0000,24.3300,68.9300
181.0000,24.5300,69.3600
182.0000,24.7300,69.2300
183.0000,24.9600,69.1300
184.0000,25.2200,69.0600
185.0000,25.3200,68.1700
186.0000,24.9200,63.6600
187.0000,25.3900,61.8400
188.0000,25.6200,59.8200
189.0000,25.8800,58.8200
190.0000,25.9800,25.4900
191.0000,26.0500,14.4800
192.0000,26.1100,13.1900
193.0000,26.3100,8.7500
194.0000,26.6100,11.6000
195.0000,26.9400,10.6100
196.0000,27.1700,10.0100
197.0000,27.4000,9.3500
198.0000,27.7300,8.7800
199.0000,27.9600,8.3900
200.0000,28.2900,7.8200
201.0000,28.5600,6.7600
202.0000,28.8600,6.3700
203.0000,29.0900,5.8000
204.0000,29.3500,5.7400
205.0000,29.6200,5.7000
206.0000,29.8800,5.6000
207.0000,30.0800,5.3100
208.0000,30.3100,4.9400
209.0000,30.5700,4.7400
210.0000,30.7700,4.4400
211.0000,30.9000,2.9900
212.0000,31.1400,2.3600
213.0000,31.3700,1.7900
214.0000,31.5700,1.5600
215.0000,31.8300,1.3600
216.0000,32.0300,0.7000
217.0000,32.2300,0.7700
218.0000,32.4900,0.6000
219.0000,32.8200,0.6000
220.0000,33.0200,0.6000
221.0000,33.2200,0.4000
222.0000,33.3800,0.6000
223.0000,33.5500,0.7000
224.0000,33.6800,0.8600
225.0000,33.9100,0.7700
226.0000,34.0800,0.4300
227.0000,34.2400,0.7300
228.0000,34.4400,0.8600
229.0000,34.6100,0.4000
230.0000,34.8000,0.5700
231.0000,34.9700,0.6700
232.0000,35.0000,0.2000
233.0000,35.1700,0.2000
234.0000,35.3300,0.3000
235.0000,35.4300,0.1000
236.0000,35.5600,0.3000
237.0000,35.6600,0.2400
238.0000,35.7900,0.3700
239.0000,35.8900,0.5700
240.0000,36.0300,0.7300
241.0000,36.1300,0.8000
242.0000,36.2200,0.9600
243.0000,36.2600,0.2700
244.0000,36.3200,0.2700
245.0000,36.3900,0.3700
246.0000,36.4600,0.4700
247.0000,36.4900,0.6700
248.0000,36.5500,0.7300
249.0000,36.6200,0.6000
250.0000,36.6500,0.7000
251.0000,36.7500,0.6700
252.0000,36.7200,0.6000
253.0000,36.7500,0.6000
254.0000,36.7500,0.4000
255.0000,36.7900,0.6000
256.0000,36.7900,0.9000
257.0000,36.7900,0.9000
258.0000,36.7500,0.7300
259.0000,36.7500,0.4000
260.0000,36.7500,0.6300
261.0000,36.7500,0.6700
262.0000,36.7200,0.5700
263.0000,36.6900,0.8000
264.0000,36.6500,1.1300
265.0000,36.6200,1.1000
266.0000,36.5900,1.2000
267.0000,36.5200,1.0300
268.0000,36.4900,0.8000
269.0000,36.4200,0.8600
270.0000,36.3600,0.8300
271.0000,36.2600,0.7000
272.0000,36.2200,0.4300
273.0000,36.1600,0.2000
274.0000,36.0900,0.4000
275.0000,36.0300,0.0400
276.0000,35.9600,-0.0300
277.0000,35.8600,0.0700
278.0000,35.7900,-0.0600
279.0000,35.6600,0.1000
280.0000,35.5600,0.1700
281.0000,35.4600,0.1400
282.0000,35.3700,-0.1300
283.0000,35.2700,0.0000
284.0000,35.1700,0.1700
285.0000,35.0700,0.3300
286.0000,35.0000,0.3300
287.0000,34.8000,0.2700
288.0000,34.7000,0.3700
289.0000,34.5700,0.2400
290.0000,34.4400,0.2000
291.0000,34.3700,0.3300
292.0000,34.2400,0.3300
293.0000,34.1100,0.2400
294.0000,33.9800,0.3300
295.0000,33.8500,0.3300
296.0000,33.7100,0.1400
297.0000,33.6100,0.0000
298.0000,33.4500,-0.0600
299.0000,33.3200,-0.1300
300.0000,33.1800,-0.0600
301.0000,33.0500,0.0000
302.0000,32.9200,0.0400
303.0000,32.8200,0.0400
304.0000,32.6600,-0.0300
305.0000,32.4900,0.1000
306.0000,32.3600,0.0400
307.0000,32.2300,0.1400
308.0000,32.0600,-0.0600
309.0000,31.9600,-0.2000
310.0000,31.8300,-0.2300
311.0000,31.7000,-0.2000
312.0000,31.5300,-0.2600
313.0000,31.3700,-0.2300
314.0000,31.2700,-0.1600
315.0000,31.0700,-0.2000
316.0000,30.9400,-0.2000
317.0000,30.7700,-0.2600
318.0000,30.6100,-0.2600
319.0000,30.4100,-0.3000
320.0000,30.3400,-0.2300
321.0000,30.1400,-0.3000
322.0000,30.0100,-0.2300
323.0000,29.7500,-0.1300
324.0000,29.6800,-0.2300
325.0000,29.5200,-0.2600
326.0000,29.4800,-0.0600
327.0000,29.2900,-0.2600
328.0000,29.1200,-0.2300
329.0000,28.9900,-0.3000
330.0000,28.5300,-0.5600
331.0000,28.5900,-0.2000
332.0000,28.4600,-0.2300
