48.6800,3.7130
48.6900,3.7130
48.6800,3.7170
48.6800,3.7140
48.6800,3.7140
48.6800,3.7160
48.6800,3.7160
48.6700,3.7140
48.6700,3.7140
48.6700,3.7120
48.6700,3.7110
48.6700,3.7120
48.6700,3.7140
48.6600,3.7080
48.6700,3.7030
48.6700,3.7060
48.6600,3.7060
48.6600,3.7070
48.6600,3.7070
48.6600,3.7060
48.6600,3.7060
48.6600,3.7070
48.6600,3.7070
48.6500,3.7070
48.6500,3.7110
48.6500,3.7160
48.6500,3.7160
48.6500,3.7130
48.6400,3.7170
48.6400,3.7190
48.6400,3.7180
48.6400,3.7200
48.6300,3.7180
48.6400,3.7170
48.6400,3.7130
48.6300,3.7090
48.6300,3.7110
48.6300,3.7130
48.6300,3.7120
48.6300,3.7140
48.6300,3.7130
48.6200,3.7180
48.6200,3.7170
48.6200,3.7200
48.6200,3.7190
48.6200,3.7190
48.6200,3.7180
48.6200,3.7190
48.6100,3.7190
48.6100,3.7170
48.6100,3.7200
48.6100,3.7220
48.6100,3.7170
48.6100,3.7170
48.6000,3.7170
48.6000,3.7160
48.6100,3.7170
48.6000,3.7180
48.6000,3.7190
48.6000,3.7180
48.6100,3.7190
48.6200,3.7200
48.6300,3.7180
48.6100,3.7160
48.5900,3.7130
48.5900,3.7160
48.5900,3.7180
48.5900,3.7160
48.5900,3.7120
48.6000,3.7120
48.6000,3.7120
48.5800,3.7130
48.5300,3.7120
48.5500,3.7130
48.5700,3.7140
48.5900,3.7160
48.6100,3.7130
48.5900,3.7160
48.5700,3.7120
48.5700,3.7160
48.5600,3.7180
48.5600,3.7160
48.5600,3.7140
48.5600,3.7120
48.5400,3.7130
48.5200,3.7140
48.5000,3.7160
48.5000,3.7160
48.5100,3.7160
48.5200,3.7180
48.5300,3.7180
48.5400,3.7160
48.5500,3.7140
48.5600,3.7170
48.5700,3.7140
48.5600,3.7080
48.5600,3.7030
48.5500,3.7080
48.5500,3.7090
48.5500,3.7110
48.5500,3.7120
48.5500,3.7120
48.5500,3.7110
48.5400,3.7080
48.5400,3.7070
48.5400,3.7110
48.5400,3.7090
48.5400,3.7090
48.5400,3.7080
48.5300,3.7070
48.5300,3.7090
48.5300,3.7090
48.5300,3.7130
48.5200,3.7160
48.5200,3.7170
48.5300,3.7160
48.5200,3.7170
48.5200,3.7140
48.5200,3.7130
48.5100,3.7170
48.5200,3.7160
48.5100,3.7170
48.5100,3.7160
48.5100,3.7160
48.5200,3.7140
48.5200,3.7140
48.5100,3.7170
48.5000,3.7170
48.5000,3.7130
48.5100,3.7160
48.5100,3.7140
48.5000,3.7160
48.5000,3.7170
48.5000,3.7190
48.5000,3.7160
48.4900,3.7170
48.4900,3.7180
48.4900,3.7170
48.4900,3.7180
48.4900,3.7180
48.4900,3.7180
48.4900,3.7170
48.4900,3.7170
48.4800,3.7180
48.4800,3.7190
48.4800,3.7180
48.4800,3.7170
48.4800,3.7180
48.4800,3.7190
48.4700,3.7190
48.4700,3.7190
48.4700,3.7200
48.4700,3.7200
48.4700,3.7170
48.4700,3.7190
48.4700,3.7200
48.4700,3.7190
48.4700,3.7200
48.4600,3.7190
48.4600,3.7180
48.4600,3.7170
48.4600,3.7160
48.4600,3.7180
48.4600,3.7180
48.4500,3.7190
48.4500,3.7180
48.4500,3.7180
48.4500,3.7190
48.4500,3.7190
48.4500,3.7190
48.4500,3.7180
48.4500,3.7200
48.4500,3.7220
48.4400,3.7220
48.4400,3.7230
48.4400,3.7200
48.4400,3.7160
48.4400,3.7130
48.4400,3.7160
48.4300,3.7170
48.4300,3.7190
48.4300,3.7200
48.4300,3.7200
48.4300,3.7220
48.4300,3.7230
48.4300,3.7220
48.4300,3.7220
48.4200,3.7200
48.4200,3.7200
48.4200,3.7220
48.4200,3.7220
48.4200,3.7200
48.4100,3.7200
48.4100,3.7170
48.4100,3.7190
48.4100,3.7200
48.4100,3.7180
48.4100,3.7160
48.4100,3.7190
48.4100,3.7190
48.4100,3.7180
48.4000,3.7170
48.4100,3.7170
48.4000,3.7180
48.4000,3.7180
48.4000,3.7190
48.4000,3.7190
48.4000,3.7190
48.4000,3.7180
48.4000,3.7170
48.4000,3.7160
48.4000,3.7140
48.4000,3.7160
48.3900,3.7180
48.3900,3.7160
48.3900,3.7170
48.3900,3.7170
48.3800,3.7170
48.3800,3.7170
48.3800,3.7180
48.3800,3.7190
48.3800,3.7200
48.3800,3.7190
48.3700,3.7160
48.3800,3.7140
48.3800,3.7180
48.3700,3.7180
48.3700,3.7180
48.3700,3.7200
48.3700,3.7200
48.3700,3.7200
48.3700,3.7200
48.3700,3.7220
48.3600,3.7230
48.3600,3.7220
48.3600,3.7200
48.3600,3.7200
48.3600,3.7180
48.3600,3.7220
48.3600,3.7220
48.3500,3.7200
48.3500,3.7200
48.3500,3.7190
48.3500,3.7180
48.3500,3.7180
48.3500,3.7180
48.3500,3.7170
48.3500,3.7170
48.3400,3.7180
48.3400,3.7170
48.3400,3.7180
48.3400,3.7170
48.3400,3.7170
48.3400,3.7160
48.3400,3.7160
48.3400,3.7180
48.3400,3.7190
48.3300,3.7180
48.3300,3.7190
48.3300,3.7200
48.3300,3.7170
48.3300,3.7170
48.3300,3.7170
48.3300,3.7190
48.3300,3.7190
48.3200,3.7200
48.3200,3.7190
48.3200,3.7200
48.3200,3.7190
48.3200,3.7190
48.3200,3.7220
48.3100,3.7220
48.3100,3.7200
48.3100,3.7220
48.3100,3.7200
48.3100,3.7220
48.3100,3.7200
48.3100,3.7200
48.3100,3.7200
48.3100,3.7190
48.3100,3.7180
48.3100,3.7190
48.3000,3.7190
48.3000,3.7180
48.3000,3.7190
